product_id,product_name,aisle_id,department_id
4692,Organic Vanilla Bean Greek Yogurt,120,16
4703,Fresh Garlic & Herb Goat Cheese,2,16
4709,Organic Saltine Crackers,16,4
4724,Broccoli Florettes,32,4
4735,Ricotta,21,16
4739,Whole Chipotle Chili,24,4
4741,Bag of Gala Apples,24,4
4752,Cream Havarti Cheese,21,16
4755,"Palmetto Cheese, Pimiento Cheese with Bacon",108,16
4763,Pork Potstickers,13,20
4764,Merlot & Sharp Cheddar Cheese,2,16
4765,"Salami, Italian Dry",96,20
4780,Greek Nonfat Yogurt Vanilla,120,16
4781,Original Coconut Milk Creamer,91,16
4786,Sweet Cream Butter Salted,36,16
4790,Organic Unsweetened Original Non Dairy Almond Beverage,91,16
4793,Wild Berry Smoothie,120,16
4796,Baby Portabella Mushrooms,83,4
4799,Shredded Parmesan,21,16
4805,Simply 100 Mixed Red Berry Blended Non-Fat Greek Yogurt,120,16
4809,Greek Whole Milk Blended Blueberry Yogurt,120,16
4814,"Salad Kit, Light Caesar",123,4
4821,Tropical Mix,123,4
4827,Off the Block Shredded Mozzarella Cheese,21,16
4832,2% Milk American Cheese Singles,21,16
4834,"Garlic, Elephant",83,4
4838,Original Blackberry Harvest Low Fat Yogurt,120,16
4853,Broccoli Rabe,83,4
4855,Diced Butternut Squash,123,4
4864,"Milk, 2% Reduced Fat, Chocolate",84,16
4872,Organic Pepper Jack Cheese,21,16
4879,"Milk, Fat Free",84,16
4889,Mini Peeled Carrots,83,4
4892,Wedge Roquefort,2,16
4914,Original Almond Chai Ready to Drink,91,16
4920,Seedless Red Grapes,123,4
4940,Organic Plain Greek Yogurt,120,16
4942,Vanilla Almond Breeze,91,16
4945,Large Pineapple Chunks,123,4
4947,Lafayette Butter Lettuce & Radicchio Salad Blend,123,4
4950,Tots Greek Banana Pumpkin/Mango Spinch,120,16
4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,120,16
4962,Yotoddler Organic Pear Spinach Mango Yogurt,120,16
4963,Organic Opal Apple,24,4
4974,Potted Flat Parsley,16,4
4977,Mushroom Barley Soup,1,20
4986,Light Butter with Canola,36,16
4991,Dairy Farms Cottage Cheese,108,16
4992,Vidalia Onion,123,4
4999,Dirt Cake,71,16
5009,Yuba Tofu Skin,14,20
5012,Honey Pomegranate Greek Yogurt,120,16
5013,Nutty for 'Nana Low-Fat Greek Yogurt,120,16
5015,Organic Cottage Cheese Classic,108,16
5022,Apricot,24,4
5025,Green Onions,83,4
5031,Medium Salsa Roja,67,20
5034,"P3 Smoked Ham, Cheese & Cashews Portable Protein Packs",96,20
5038,Eggs,86,16
5040,"All-Purpose Sauce, Kale Tahini",67,20
5054,Organic Kabocha Squash,83,4
5068,Cauliflower Florets,32,4
5069,Danimals Strawberry Explosion & Strikin' Strawberry Kiwi Smoothies,120,16
5082,Russian Style Gluten Free No Salt Added Farmers Cheese,21,16
5083,98% Fat Free Premium Ham With Natural Juices,96,20
5093,Lactose Free Shredded Cheese Cheddar,91,16
5096,Sweet Green Peas,83,4
5097,Mexican Style Taco Shredded Cheese,21,16
5099,Black Bean with Onion & Garlic Crackers,83,4
5108,Whole Milk Bulgarian Yogurt,120,16
5112,Danimals Swingin' Strawberry Banana Smoothie,120,16
5115,Organic Medium Brown Eggs,86,16
5120,Organic Vanilla Soymilk,91,16
5122,Reduced Fat Midnight Chocolate Milk,84,16
5130,Organic Herb Blend,123,4
5142,Mocha Flavored Coffee Creamer,53,16
5159,Crossovers Cocnt Curry Cashew,120,16
5163,Premium Super Sweet Corn Bi-Color,83,4
5173,Onion & Chive Cream Cheese Spread,108,16
5184,Organic Red Grape Tomato,83,4
5189,Jack's Special Mild Salsa,67,20
5197,Light & Fit Greek Yogurt,120,16
5212,Watermelon Chunks,123,4
5246,Mango Jalapeno Quinoa Meal,13,20
5251,Shaved Brussel Sprouts,123,4
5262,Brown Extra Large Grade AA Eggs,86,16
5280,Southwest Chopped Salad,123,4
5290,"Cheese, Smoked Provolone",2,16
5293,Eduardo's Orzo Melon Seeds Enriched Egg Pasta,13,20
5294,Guava Yogurt Smoothie,120,16
5314,"Supremely Spicy Hummus, Family Size",67,20
5321,Monterey Jack Sliced Cheese,21,16
5323,Organic Strawberry Lowfat Yogurt Smoothie,120,16
5337,Monterey Jack Cheese,21,16
5350,1% Lowfat Chocolate Milk,84,16
5351,Smoked Whitefish Salad,1,20
5353,Two Organic Cornmeal Pizza Crusts,13,20
5360,BioKefir Pomegranate & Blueberry Flavor Cultured Milk,120,16
5369,Dandelion Greens,83,4
5370,Slow Roasted Thai Basil Chick'n,14,20
5371,All Natural Thai Dumplings,13,20
5372,Oats Apple Cinnamon Blended Low-Fat Greek Yogurt,120,16
5375,Sweet Apple Slices,123,4
5380,Organic Mint Bunch,16,4
5386,Strawberry,120,16
5393,Organic Whole Chocolate Milk,84,16
5398,Organic Red Pear,24,4
5406,"Triple Zero Vanilla, Blended Greek Nonfat Yogurt",120,16
5421,Peach 0% Fat Oikos Greek Yogurt,120,16
5427,"Cheese, Marinated, Sheep & Goat Blend",2,16
5437,Seasonal Fruit Salad,123,4
5438,Prosciutto,96,20
5450,Small Hass Avocado,24,4
5451,Organic Zucchini Spirals,83,4
5456,Green Tea With Ginseng and Honey,96,20
5460,Butter,36,16
5477,Roasted Pine Nut Hommus,67,20
5514,Organic Homogenized Whole Milk,84,16
5521,Delice De Bourgogne Soft Ripened Cheese,2,16
5522,Sweet Cream Butter,36,16
5525,Tofu,91,16
5528,HUMMUS 10OZ  WHITE BEAN EAT WELL,67,20
5535,Large Brown Free Range Eggs Grade A,86,16
5539,Organic SprouTofu Silken Tofu,14,20
5545,Cage Free Real Egg Product,86,16
5550,YoBaby Peach Pear Yogurt,120,16
5562,Real Greek Feta Cup,21,16
5564,Original Unsweetened Dairy-Free Beverage,91,16
5566,Caesar Supreme Salad Kit,123,4
5567,Milk Free Ricotta Cheese,91,16
5568,Lunchmeat,96,20
5570,Coffee Rich Original Non-Dairy Creamer,53,16
5576,"Deli Fresh Maple Honey Ham, Bold, 97% Fat Free, Gluten Free",96,20
5578,Okra,83,4
5595,Almond Joy Creamer,53,16
5597,"Deep Green Blends, Kale",123,4
5604,Idaho Potatoes,123,4
5612,Reduced Fat Milk,84,16
5616,Mexican Papaya,24,4
5618,Cauliflower,83,4
5622,Cocktail Tomatoes on the Vine,123,4
5629,Bag of White Round Eastern Potatoes,83,4
5634,Organic Pasture Raised Local Eggs,86,16
5638,Soft Ripened Mini Bucheron Goat Cheese,2,16
5640,Vanilla Soy Creamer,91,16
5641,Cinnamon Cardamon And Ginger Cultured Butter,36,16
5652,Organic Red Potatoes,83,4
5653,Chicken Curry Salad,1,20
5680,All Natural Homogenized Vitamin D Milk,84,16
5686,Organic Vegi-D Zing Salad Salt Free,14,20
5688,Organic Tofu Veggie Burger,14,20
5690,Organic Tangellos,24,4
5698,Pineapple Gold Organic,24,4
5715,Lowfat Kefir Peach,120,16
5716,Original Buttery Spread,36,16
5717,Organic Greek Blueberry Whole Milk,120,16
5719,Soft Ripened Cheese Log Brie,21,16
5728,Traditional Kettle Style Tofu,14,20
5746,Heavy Cream,53,16
5750,Total Plain Greek Strained Yogurt,120,16
5764,Organic SprouTofu Teriyaki Tofu Cutlets,14,20
5773,Lactose & Soy Free Cheddar Shreds,21,16
5774,Crema Supremo,21,16
5779,Dubliner 100% Natural Cheese Reduced Fat,21,16
5781,"Rice Vegan Slices, Cheddar Flavor",91,16
5782,Grade A Large White Eggs,86,16
5785,Organic Reduced Fat 2% Milk,84,16
5791,"Cabbage, Napa, Table Cut",67,20
5808,Turkey Pastrami,13,20
5809,"Cheese, Soft Ripened, Camembert",21,16
5818,White Onion,83,4
5819,Baby Carrots,123,4
5825,Organic Celery,83,4
5837,Collard Mustard Turnip Greens Southern Blend,123,4
5854,Diced Red Onion,123,4
5858,Three Sisters Chili,67,20
5876,Organic Lemon,24,4
5884,Royal Gala Apples,24,4
5895,White Asparagus,83,4
5901,Sea Salt Butter,36,16
5912,Organic Tarragon,16,4
5915,Romano Cheese Wedge,2,16
5951,Living Butter Lettuce,123,4
5957,Naturals Roast Beef,96,20
5958,Rainbow Chard,83,4
5973,Spicy Avocado Hummus,67,20
5976,Veggie Lover's Salad Blend,123,4
5983,Unsalted Whipped Butter,36,16
5985,Red Bell Peppers,32,4
5987,Mandarins,123,4
5991,Bok Choy,83,4
5995,Asiago Pressato,2,16
5999,"Semi-Soft Cheese, Ripened",21,16
6000,Organic Baby Romaine,123,4
6003,Berry Valley Blueberries,24,4
6008,Organic Apples,24,4
6022,Shredded Sharp Cheddar,2,16
6031,Ultra Half & Half,53,16
6056,Living Basil,16,4
6060,Turkey Salami Slices,96,20
6066,Mini Moo's Real Cream Half & Half,53,16
6087,Fresh Goat Cheese,21,16
6093,Roma Tomatoes,83,4
6095,"Yogurt, Greek, Traditional, Honey Flavored",120,16
6102,Organic Smokey Chipotle Crunchy Kale,123,4
6104,Whole Milk Plain Yogurt,120,16
6106,Philadelphia Garden Vegetable Light Cream Cheese,108,16
6111,Mediterranee Strawberry Yogurt,120,16
6121,Broccoli Medley,123,4
6123,Organic Raspberry Cultured Soy,120,16
6142,Roasted Garlic Family Size Hummus,67,20
6155,Original String Cheese,21,16
6164,Swiss Chunk Cheese,21,16
6184,Clementines,32,4
6193,Organic Fancy Shredded Mozzarella Cheese,21,16
6198,Soft Ripened Brie Cheese Double Creme,2,16
6207,Imported Perfectly Salted Butter,36,16
6218,Organic Avocados,83,4
6220,Organic Harvest Vegetable Hummus,67,20
6223,Original Almond Coconut Blend,91,16
6236,BBQ Ranch Chopped Salad,123,4
6238,Lettuce Red Butter Organic,123,4
6271,Original Havarti Cheese,21,16
6274,Squeeze Pouch Sour Cream,53,16
6286,Half and Half,53,16
6295,Serrano Peppers,123,4
6311,PS Genoa Salami,96,20
6318,Oikos Triple Zero Greek Vanilla Yogurt Cups,120,16
6322,Organic Raw Whole Milk,84,16
6335,Lettuce Romaine Hearts,123,4
6341,Brown Eggs,86,16
6347,Unsweetened Almond Milk,91,16
6348,Mini Original Babybel Cheese,21,16
6352,Triple Zero Peach Oikos Greek Yogurt,120,16
6355,Whole Wheat Pizza Dough,13,20
6383,All Whites 100% Egg Whites,86,16
6396,Potato Wedges,13,20
6406,Halved Brussels Sprouts,123,4
6433,Raw Veggie Wrappers,13,20
6438,Light Original Almond Milk,91,16
6462,Fava Beans,83,4
6472,Mini Quiche Florentine,13,20
6473,Bag of Lemons,24,4
6478,Better Than Cream Cheese - Plain Imitation Cream Cheese,108,16
6481,Vanilla Almond Coffee Creamer,91,16
6486,Pate De Champagne,2,16
6491,Hommus Roasted Eggplant,67,20
6506,Snacks Sharp Cheddar Sticks Cheese,21,16
6507,Key Lime Oikos Greek Yogurt,120,16
6508,Oh My Yog! Madagascar Vanilla Trilayer Yogyurt,120,16
6516,Ham & Swiss On Rye,13,20
6522,Vanilla Soymilk,91,16
6529,Organic Organi Ruby Sensation Potatoes,123,4
6532,Organic YoKids Very Berry Smoothies,120,16
6533,1% Lowfat Organic Milk,84,16
6538,Vanilla Coffee Creamer,108,16
6558,Cracked Pepper Turkey Breast,96,20
6574,Lasagna Bake,13,20
6581,Cucumber,83,4
6584,Organic Semi Sweet Chocolate Beverage,84,16
6598,Butternut Spirals Organic,123,4
6615,Mozzarella Cheese,21,16
6618,Classic Bologna,96,20
6622,Honey Vanilla Flavored Low Fat Cultured Kefir,120,16
6623,Lunchables Uploaded Deep Dish Pizza with Pepperoni,13,20
6629,Mangolicious,120,16
6632,Brown Rice Salmon Avocado Roll,13,20
6639,Brie Soft-Ripened Cheese Wheel,21,16
6642,Plain Soymilk,91,16
6644,Mozzarella Di Bufala,21,16
6647,Navel Orange,24,4
6648,Fat Free Yogurt Light Raspberry Cheesecake,120,16
6654,Classic Sliced Bologna,96,20
6658,Plain Kefir,120,16
6670,Medium Cheddar Cheese Slices,21,16
6677,Organic Whole Mushrooms,123,4
6691,Hard Boiled Eggs Peeled & Ready To Eat,86,16
6703,Tuscan Style Savory Grounds,96,20
6708,Orange Navel,24,4
6709,Reduced Fat Mozzarella String Cheese,21,16
6714,Aged Coupole Goat Cheese,2,16
6719,Mini Babybel White Cheddar Cheese,21,16
6740,Organic Braeburn Apple,24,4
6743,Original Oven Roasted Turkey,96,20
6748,Original Recipe Tapioca Pudding,71,16
6773,Onions,83,4
6774,Brown Fertile Large Grade AA Eggs,86,16
6775,Amish Gorgonzola Cheese,2,16
6778,"Soup, Golden Quinoa and Kale",1,20
6781,Gala (3 Lb),24,4
6789,Whole Mushrooms,123,4
6791,Low Fat Blueberry Goat Milk Yogurt,120,16
6801,Family Pack Bites Juicy Red & Green Apple Mixed,123,4
6818,Watermelon/Mixed Berry Variety Pack Low-Fat Greek Yogurt,120,16
6845,Tomatoes Medley Mix,83,4
6852,4% Milkfat Cottage Cheese Small Curd 22 OZ,108,16
6867,Lunchables Turkey & American Cheese Cracker Stackers,13,20
6871,Smoked Gouda,2,16
6873,Organic Iceberg Lettuce,83,4
6887,Southwestern Egg Substitute,86,16
6888,Buffalo Chicken Mac & Cheese,13,20
6892,Organic Banana Vanilla Smooth And Creamy Low Fat Yogurt,120,16
6894,The Original Asian Yogurt,120,16
6903,Turkey Breast Smoked Black Forest,96,20
6905,Marinated Cabecou,21,16
6912,Big Slice Cheddar Sharp Cheese Slices,21,16
6920,Cave-Aged Kaltbach Gruyere Cheese,2,16
6927,Mixed Fruit Salad,123,4
6933,Strained Whole-Milk Yogurt Blueberry,120,16
6937,American Yellow Shingle Pack Slices Cheese,21,16
6940,Monterey Jack Style Cheese,21,16
6948,Organic Original Almond Milk,91,16
6952,Ricotta Sheep Fresca,2,16
6953,Light & Fit Raspberry Chocolate Nonfat Greek Yogurt,120,16
6962,Organic Whole Milk Plain Kefir,84,16
6968,"AFC Sushi Crunchy California Roll Special Prepared In Store, Ready To Eat",13,20
6971,Hemp Vanilla Unsweetened Non-Dairy Beverage,91,16
6980,Toma,2,16
6997,Triple Creme 70% Brie Cheese,2,16
7031,Fruit Tray,123,4
7038,Sliced Turkey Pepperoni,96,20
7041,Pecorino Romano,2,16
7042,Rutabagas,83,4
7054,Low Fat Plain Yogurt,120,16
7055,Large Vegetable Platter,123,4
7058,Vidalia Onions,83,4
7060,Coconut & Chia Greek Yogurt,120,16
7069,Activia Light Strawberry Blueberry Yogurt,120,16
7079,Organic Alfalfa Sprouts,83,4
7098,Organic Sunny Bears,24,4
7128,Les Petites Fromage Garlic & Herb,2,16
7130,Free Range Jumbo Eggss,86,16
7131,Light Semisoft Cheese,21,16
7147,Classic Baby Creamers Potatoes,83,4
7153,Garlic And Herb,2,16
7156,Traditional Plain Greek Yogurt,120,16
7158,Light Vanilla Almond Milk,91,16
7169,Organic Yellow Potatoes,83,4
7175,Organic Whipped Naturally Buttery Spread,91,16
7177,Mini Babybel Mozzarella Cheese,21,16
7215,Arroz Rice with Vegetables,13,20
7234,Light & Fit Crunch Strawberry Cheesecake Yogurt,120,16
7239,Cotto Salami,96,20
7244,Sliced Mangos,123,4
7252,Deep Green Blends Kale,32,4
7256,Light & Fit Greek Raspberry Chocolate,120,16
7258,Non-Fat Strawberry Icelandic Yogurt,120,16
7259,Bistro Style Oven Roasted Turkey Breast,96,20
7286,Broccoli Crowns,83,4
7302,Low Sodium American Cheese,21,16
7326,Sliced Cooked Ham,96,20
7329,"Almondmilk, Reduced Sugar, Original",84,16
7345,Parmigiano Reggiano Cheese,2,16
7363,Lean Smoked Ham,96,20
7379,French Beans,123,4
7388,"Salsa, Roja, Hot",67,20
7391,Beef Bologna,96,20
7417,Greek Non-Fat Yogurt Strawberry,120,16
7419,Sweet Red Grape Tomatoes,83,4
7426,Guacamole Zesty Dip,67,20
7427,Extra Aged Gouda Cheese,2,16
7430,Lemon Curd Pot De Creme,71,16
7431,Original Creme De Brie Spreadable Cheese,2,16
7442,Strawberry Fields Cheesecake Vegan Gluten-Free,71,16
7445,Caramelized Onion with Smoke Paprika Hummus,67,20
7453,Organic Bok Choy,83,4
7455,Crumbled Tomato Basil Goat Cheese,2,16
7474,Organic Shallot,83,4
7479,Organics Mixed Berries,123,4
7483,Chive & Onion Cream Cheese Spread,108,16
7485,Garlic Hummus,67,20
7492,Cultured Buttermilk,84,16
7494,0% Fat Black Cherry Greek Yogurt y,120,16
7497,Dried Blueberries & Cranberries,123,4
7502,Italian Chopped Salad Kit,123,4
7509,Vanilla Almond Milk,91,16
7510,Organic Pure Icelandic Nonfat Yogurt,120,16
7511,Original Strawberry Kiwi Low Fat Yogurt,120,16
7515,Spinach And Ricotta Ravioli,2,16
7520,"Tempeh, Organic, Soy Cake",14,20
7522,Grilled Salmon,13,20
7533,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,120,16
7537,Guava,24,4
7557,Natural Monterey Jack Cheese,21,16
7569,Sweet Cream Unsalted Sweet Butter Sticks,36,16
7578,Quince,83,4
7589,Organic Chopped Roasted Garlic,123,4
7598,Organic Unsweetened Creamy Cashewmilk,91,16
7606,Greek 100 Protein Vanilla Fat Free Yogurt,120,16
7613,Greek Strawberry Fat Free Yogurt,120,16
7614,Herbs Lime Leaves,16,4
7615,Pure Goat Milk Cheese Log,21,16
7621,Mexican Style Blend Shredded Cheese,21,16
7627,"Tomatoes, Snack",123,4
7628,"Dressing, Jersey Sweet Onion, Calorie Free",83,4
7631,Broccoli Bunch,83,4
7640,Organic King Oyster Mushrooms,123,4
7647,Turkey Meatballs,13,20
7650,Swiss Almond Cheese Spread,21,16
7665,Organic Bluberries,24,4
7668,Fresh Goat Cheese Pepper Chevre,2,16
7673,Organic SprouTofu Super Firm Tofu,14,20
7676,Organic Lowfat Plain Yogurt,120,16
7685,"Roasted Garlic, Basil & Parsley Cultured Butter",36,16
7695,Dark Chocolate Pot De Creme,71,16
7698,Feta Crumbled Mediterranean Herb Cheese,21,16
7715,Rosemary Ham,96,20
7739,Honey Maple Turkey Breast,96,20
7740,Organic Cut Organic Spinach,123,4
7759,Queso Oaxaca,21,16
7781,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,21,16
7788,"Deli Fresh Smoked Ham, 97% Fat Free, Gluten Free",96,20
7791,Organic 1% Milkfat Strawberry Lowfat Milk,84,16
7792,Organic Sweet Cinnamon Culinary Spread,36,16
7794,Greek 100 Calories Apple Pie Fat Free Yogurt,120,16
7805,Iceberg Garden,123,4
7815,Grape Blended Low-Fat Greek Yogurt Pouches,120,16
7837,Bologna,96,20
7840,Deli Select Ultra Thin Hard Salami Lunch Meat,96,20
7850,Sugar Free French Vanilla Coffee Creamer,53,16
7851,Shallot & Chive Gournay Cheese,21,16
7853,Classic Mashed Potatoes,13,20
7868,Seaweed Salad,13,20
7872,Original Chabis Pure Goat Milk Cheese,2,16
7879,"American Cheese, Pre-Sliced",2,16
7889,Red Banana,24,4
7907,Organic Sunflower Sprouts,123,4
7909,Chile Con Queso,13,20
7910,Cheddar Cheese Shredded,21,16
7914,Organic Asparagus,83,4
7916,Grilled Chicken Breast,13,20
7919,Picante Provolone Cheese,2,16
7920,Hazelnut Sugar Free Powder Coffee Creamer,53,16
7922,Blueberry Sheep Milk Yogurt,120,16
7936,Organic Garlic Hummus,67,20
7940,Cultured Cream Cheese,53,16
7944,Smooth and Creamy Sour Cream,108,16
7948,Organic Unsalted Butter,36,16
7968,Select Fat Free Skim Milk,84,16
7969,Lime,24,4
7992,Natural Choice Honey Deli Ham,96,20
7998,GoGurt Berry Blue Blast and Chill Out Cherry Tube,120,16
8008,Red Velvet Yogurt,120,16
8009,Kale Ceasar Salad Kit,123,4
8015,Mangos No Sugar Added Diced in Water Fruit Cups,123,4
8019,Raw Milk Monterrey Jacques Cheese,2,16
8023,Pinata Apple,24,4
8024,Duck Eggs Organic Pastured,86,16
8032,Feta Cheese Crumbles Original,2,16
8039,Sugar Free And Fat Free Caramel Creme Coffee Creamer,53,16
8048,Packaged Grape Tomatoes,32,4
8052,Turnip Greens,83,4
8053,Organic Pineapple Chunks,123,4
8055,Tuscan Style Portobella Mushrooms,83,4
8061,Pineapple Yogurt 2%,120,16
8070,All Natural Black Forest Ham,96,20
8077,White Sweet Cream Unsalted Butter,36,16
8081,Red Currants,24,4
8095,"White Wine Salami, Pinot Grigio",96,20
8101,Pepper Jack Cheese Sticks 12 Count,21,16
8103,Irresistible Dairy Free Slices Provolone Style Cheese Alternative,21,16
8112,Almond Mozzarella Style Cheese Alternative,21,16
8118,Organic Chocolate Creamy Cashewmilk,91,16
8121,Split Pea Soup,1,20
8138,Traditional Hummus,67,20
8153,Plain Non-Fat Greek Yogurt,120,16
8173,Boneless Ham Steak,96,20
8174,Organic Navel Orange,24,4
8175,Baby Bella Whole Mushrooms,83,4
8176,Bite Size Dry Salami Nuggets,96,20
8188,Wisconsin Cheese Edam,2,16
8189,2% Milk Reduced Fat Colby Jack Cheese,21,16
8193,Russet Potato,83,4
8194,Fruit on the Bottom Greek Blueberry Nonfat Yogurt,120,16
8201,Naanwich Flatbread Sandwich Chicken Tikka Masala,13,20
8221,Fresh Goat Cheese Single Serve - 5 CT,21,16
8226,Reduced Fat Cream Cheese,108,16
8238,Shredded Mexican Four Cheese Blend,21,16
8253,Neufchatel Cheese,21,16
8265,Blue Crumbled Cheese,21,16
8274,Fresh Cut Cauliflower & Broccoli Steam in Bag,123,4
8277,Apple Honeycrisp Organic,24,4
8281,Head of Lettuce,123,4
8283,With 32mg DHA Omega-3 Soymilk,91,16
8285,Cottage Cheese Large Curd,108,16
8297,Organic Heavy Cream,53,16
8309,Nonfat Icelandic Style Strawberry Yogurt,120,16
8310,Cantaloupe Half,123,4
8311,Sheep Milk Yogurt Vanilla,120,16
8321,Italian Blend Fancy Shredded Cheese,21,16
8333,Eagle Egg Plumcot,24,4
8336,Traditional Ground Seitan,14,20
8346,2 Percent Milk,84,16
8348,Organic Red Seedless Grapes,24,4
8353,Organic Honey Bunch Grape Tomatoes,83,4
8362,Feta Cheese,21,16
8364,Fat Free Roasted Red Pepper Hommus,67,20
8380,Selects Turkey Breast Slow Roasted,96,20
8382,Organic Tomato Bisque,1,20
8385,Sliced Genoa Salami,96,20
8398,Barbecue Savory Grounds,96,20
8402,Organic Mashed Potatoes,13,20
8424,Broccoli Crown,83,4
8431,Chopped Kale Apple Veggie Salad,123,4
8432,Poppy Seed Chopped Salad Kit,123,4
8449,Low Moisture Part Skim Mozzarella Shredded Cheese,21,16
8456,Soymilk Nog,91,16
8473,Vermont Cheddar Cheese,2,16
8474,Natural Swiss Cheese Slices,21,16
8481,Cracked Black Pepper Shaved 98% Fat Free Turkey Breast,96,20
8490,Strawberry Rhubarb Yogurt,120,16
8498,Sweet Gala & Caramel Sliced Apples,123,4
8510,Pineapple 100 Calorie Cottage Doubles,108,16
8514,Egg Whites,86,16
8518,Organic Red Onion,83,4
8522,Light 3% Milk Fat Egg Nog,84,16
8532,Garbanzo Bean Curry Pie,13,20
8536,Green Leaf Shreds,123,4
8541,Organic Vanilla Almond Pudding,71,16
8558,"Cottage Cheese, Natural Small Curd, 4% Milkfat Min",108,16
8570,Peeled Shallots,123,4
8571,Baby Cucumbers,32,4
8575,Unprocessed American Singles Colby-Style Cheese,21,16
8599,Diced Celery & Onion,123,4
8620,Cheese Natural Extra Sharp Cheddar,21,16
8628,"Unsweetened Flax, Rice, Hemp Milk",84,16
8631,Family Size Bag of French Green Beans,83,4
8646,Whole Milk Cherry Organic Yogurt,120,16
8665,Organic Trumpet Royale Mushrooms,123,4
8669,Pina Colada Yogurt Smoothie,120,16
8677,Coconut Macaroon Greek 100 Whips,120,16
8680,Natural Choice Smoked Sliced Deli Turkey,96,20
8688,Organic Lowfat Cultured Milk Blackberry Kefir,120,16
8696,Honey Blended Whole Milk Greek Yogurt,120,16
8710,Dairy Free Coconut Milk Blueberry Yogurt Alternative,120,16
8758,Orignial Recipe Chocolate Pudding,71,16
8765,Cream Top Smooth & Creamy Pomegranate & Berry Yogurt,120,16
8800,Cheddar Jack Fine Cut,21,16
8802,Organic Goji Berries,24,4
8803,Fully Husked & Trimmed Super Sweet Corn,32,4
8804,Whole Segments Mandarin Oranges In Light Syrup,24,4
8809,Organic Carrots,83,4
